PMID,PUB_YEAR,PROJECT_NUMBER,FY_Start,FY_Last,APY,ACTUAL_PROJECT_YEAR,APY_COST_inf2018,Activity_Code,Institute_Code,Acronym_institute_name,full_institute_name,Compressed Names,Project_Count,search_term,avg_cost
22120118,2011,R01AI076479,2008,2012,2011,2011R01AI076479,462799,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,462799.0
29907570,2018,R01AI079056,2008,2017,2017,2017R01AI079056,395674,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,395674.0
22837484,2012,R01AI079087,2008,2018,2012,2012R01AI079087,436813,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,436813.0
19196865,2009,R01AI079087,2008,2018,2009,2009R01AI079087,468200,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,468200.0
26000908,2015,R01AI079088,2008,2019,2015,2015R01AI079088,417580,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,417580.0
20025827,2010,R03AI073461,2008,2009,2009,2009R03AI073461,87691,R03,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,87691.0
20666706,2010,R21AI078449,2008,2009,2009,2009R21AI078449,325792,R21,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,325792.0
30552165,2019,R37AI027998,2008,2017,2017,2017R37AI027998,389272,R37,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,389272.0
18236080,2008,R56AI017142,2008,2009,2008,2008R56AI017142,384861,R56,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,384861.0
29739835,2018,T32AI070077,2008,2020,2018,2018T32AI070077,205185,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,205185.0
24762744,2014,U01AI077883,2008,2012,2012,2012U01AI077883,1191639,U01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,595819.5
23925888,2013,U01AI077883,2008,2012,2012,2012U01AI077883,1191639,U01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,595819.5
23483107,2013,U01AI078407,2008,2012,2012,2012U01AI078407,626958,U01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,626958.0
25002116,2014,U19AI077435,2008,2012,2012,2012U19AI077435,1560636,U19,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,2,B_CELLonly,1560636.0
22966002,2012,F32AI081455,2009,2011,2011,2011F32AI081455,63350,F32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,63350.0
27942581,2016,R01AI073737,2009,2013,2013,2013R01AI073737,382129,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,382129.0
23032308,2012,R01AI074953,2009,2021,2012,2012R01AI074953,407335,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLCAR_T,407335.0
19556863,2009,R01AI074953,2009,2021,2009,2009R01AI074953,465202,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,2,B_CELLCAR_T,465202.0
28747530,2017,R01AI077595,2009,2018,2017,2017R01AI077595,453297,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,453297.0
25238757,2014,R01AI079047,2009,2013,2013,2013R01AI079047,333141,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,333141.0
21551245,2011,R01AI079047,2009,2013,2011,2011R01AI079047,367030,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,367030.0
22960222,2012,R01AI080829,2009,2010,2010,2010R01AI080829,471735,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,471735.0
21805826,2011,R01AI080850,2009,2012,2011,2011R01AI080850,452677,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,452677.0
22991471,2012,R01AI080875,2009,2013,2012,2012R01AI080875,478083,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,478083.0
21700885,2011,R01AI081579,2009,2012,2011,2011R01AI081579,431003,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,431003.0
27067056,2016,R01AI084817,2009,2013,2013,2013R01AI084817,646839,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,646839.0
22896626,2012,R01AI084830,2009,2010,2010,2010R01AI084830,489928,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,489928.0
24045575,2014,R21AI083615,2009,2010,2010,2010R21AI083615,240153,R21,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,240153.0
22837484,2012,R56AI071239,2009,2009,2009,2009R56AI071239,476978,R56,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,476978.0
20041151,2009,ZIAAI000036,2009,2009,2009,2009ZIAAI000036,783,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,783.0
22922258,2012,ZIAAI000545,2009,2019,2012,2012ZIAAI000545,1255056,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,1255056.0
19898472,2009,ZIAAI000566,2009,2019,2009,2009ZIAAI000566,601871,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,601871.0
29696016,2018,ZIAAI000738,2009,2019,2018,2018ZIAAI000738,760547,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,760547.0
29696016,2018,ZIAAI000739,2009,2019,2018,2018ZIAAI000739,1267579,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,1267579.0
26242629,2015,ZIAAI000814,2009,2019,2015,2015ZIAAI000814,648128,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,648128.0
24501410,2014,ZIAAI000814,2009,2019,2014,2014ZIAAI000814,500942,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,500942.0
30504208,2018,ZIAAI000898,2009,2019,2018,2018ZIAAI000898,1265961,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,1265961.0
21909127,2012,ZIAAI000898,2009,2019,2012,2012ZIAAI000898,849953,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,849953.0
20404102,2010,ZIAAI000898,2009,2019,2010,2010ZIAAI000898,1254027,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,1254027.0
23135975,2013,ZIAAI000912,2009,2019,2013,2013ZIAAI000912,1457874,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,1457874.0
26242629,2015,ZIAAI001014,2009,2019,2015,2015ZIAAI001014,324064,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,324064.0
24501410,2014,ZIAAI001014,2009,2019,2014,2014ZIAAI001014,500942,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,500942.0
22922258,2012,ZIAAI001029,2009,2019,2012,2012ZIAAI001029,753237,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,753237.0
26242629,2015,ZIAAI001055,2009,2015,2015,2015ZIAAI001055,529055,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,529055.0
24501410,2014,ZIAAI001055,2009,2015,2014,2014ZIAAI001055,519762,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,519762.0
24829335,2014,ZIAAI001089,2009,2019,2014,2014ZIAAI001089,2179484,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,2179484.0
25865483,2015,ZIAAI001090,2009,2019,2015,2015ZIAAI001090,740043,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,740043.0
24501410,2014,ZIAAI005003,2009,2019,2014,2014ZIAAI005003,1487315,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,1487315.0
22922258,2012,ZIAAI005015,2009,2019,2012,2012ZIAAI005015,1393242,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,1393242.0
22922258,2012,ZIAAI005016,2009,2018,2012,2012ZIAAI005016,4578859,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,4578859.0
28747530,2017,ZIAAI005022,2009,2019,2017,2017ZIAAI005022,2919908,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,1459954.0
28539926,2017,ZIAAI005022,2009,2019,2017,2017ZIAAI005022,2919908,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,1459954.0
25865483,2015,ZIAAI005022,2009,2019,2015,2015ZIAAI005022,1214053,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,1214053.0
25065977,2014,ZIAAI005024,2009,2019,2014,2014ZIAAI005024,853389,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,853389.0
24501410,2014,ZIAAI005047,2009,2019,2014,2014ZIAAI005047,2191394,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,2191394.0
25865483,2015,ZIAAI005095,2009,2019,2015,2015ZIAAI005095,466980,ZIA,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,466980.0
24910129,2014,R37AI048638,2009,2018,2014,2014R37AI048638,473337,R37,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,473337.0
26856698,2016,R01AI079065,2010,2014,2014,2014R01AI079065,379212,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,379212.0
26697022,2015,R01AI079705,2010,2019,2015,2015R01AI079705,470389,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,B_CELLonly,235194.5
